"SalesDate","Organization","DayOfInterest","DayOfInterestCode","DayOfWeek","DayOfWeekCode","InKingCounty","InKitsapCounty","InPierceCounty","InSnohomishCounty","InSpokaneCounty","InVancouver","IsOrdinaryDay","Log1pDaysSinceOpening","NumLocationsGroup"
2017-03-17,"CANNA WEST SEATTLE","N/A",0,"Friday",3,1,0,0,0,0,0,1,4.83628190695148,1
2017-03-18,"CANNA WEST SEATTLE","N/A",0,"Saturday",3,1,0,0,0,0,0,1,4.84418708645859,1
2017-03-19,"CANNA WEST SEATTLE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,4.85203026391962,1
2017-03-20,"CANNA WEST SEATTLE","N/A",0,"Monday",2,1,0,0,0,0,0,1,4.85981240436167,1
2017-03-21,"CANNA WEST SEATTLE","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,4.86753445045558,1
2017-03-22,"CANNA WEST SEATTLE","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,4.87519732320115,1
2017-03-23,"CANNA WEST SEATTLE","N/A",0,"Thursday",2,1,0,0,0,0,0,1,4.88280192258637,1
2017-03-24,"CANNA WEST SEATTLE","N/A",0,"Friday",3,1,0,0,0,0,0,1,4.89034912822175,1
2017-03-25,"CANNA WEST SEATTLE","N/A",0,"Saturday",3,1,0,0,0,0,0,1,4.89783979995091,1
2017-03-26,"CANNA WEST SEATTLE","N/A",0,"Sunday",1,1,0,0,0,0,0,1,4.90527477843843,1
2017-03-27,"CANNA WEST SEATTLE","N/A",0,"Monday",2,1,0,0,0,0,0,1,4.91265488573605,1
2017-03-28,"CANNA WEST SEATTLE","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,4.91998092582813,1
2017-03-29,"CANNA WEST SEATTLE","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,4.92725368515721,1
2017-03-30,"CANNA WEST SEATTLE","N/A",0,"Thursday",2,1,0,0,0,0,0,1,4.93447393313069,1
2017-03-31,"CANNA WEST SEATTLE","N/A",0,"Friday",3,1,0,0,0,0,0,1,4.9416424226093,1
2017-03-05,"CANNA4LIFE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.4723462945009,1
2017-03-06,"CANNA4LIFE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.47389069635227,1
2017-03-07,"CANNA4LIFE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.47543271670409,1
2017-03-08,"CANNA4LIFE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.47697236288968,1
2017-03-09,"CANNA4LIFE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.47850964220857,1
2017-03-10,"CANNA4LIFE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.48004456192665,1
2017-03-11,"CANNA4LIFE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.48157712927643,1
2017-03-12,"CANNA4LIFE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.4831073514572,1
2017-03-13,"CANNA4LIFE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.48463523563525,1
2017-03-14,"CANNA4LIFE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.48616078894409,1
2017-03-15,"CANNA4LIFE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.48768401848461,1
2017-03-16,"CANNA4LIFE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.48920493132532,1
2017-03-17,"CANNA4LIFE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.49072353450251,1
2017-03-18,"CANNA4LIFE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.49223983502047,1
2017-03-19,"CANNA4LIFE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.49375383985169,1
2017-03-20,"CANNA4LIFE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.49526555593701,1
2017-03-21,"CANNA4LIFE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.49677499018586,1
2017-03-22,"CANNA4LIFE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.49828214947643,1
2017-03-23,"CANNA4LIFE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.49978704065585,1
2017-03-24,"CANNA4LIFE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.50128967054039,1
2017-03-25,"CANNA4LIFE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.50279004591562,1
2017-03-26,"CANNA4LIFE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.50428817353665,1
2017-03-27,"CANNA4LIFE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.50578406012823,1
2017-03-28,"CANNA4LIFE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.50727771238501,1
2017-03-29,"CANNA4LIFE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.50876913697168,1
2017-03-30,"CANNA4LIFE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.51025834052315,1
2017-03-31,"CANNA4LIFE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.51174532964473,1
2017-03-05,"CANNABIS & GLASS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.59714570188665,1
2017-03-06,"CANNABIS & GLASS","N/A",0,"Monday",2,0,0,0,0,1,0,1,6.59850902861452,1
2017-03-07,"CANNABIS & GLASS","N/A",0,"Tuesday",2,0,0,0,0,1,0,1,6.59987049921284,1
2017-03-08,"CANNABIS & GLASS","N/A",0,"Wednesday",2,0,0,0,0,1,0,1,6.60123011872888,1
2017-03-09,"CANNABIS & GLASS","N/A",0,"Thursday",2,0,0,0,0,1,0,1,6.60258789218934,1
2017-03-10,"CANNABIS & GLASS","N/A",0,"Friday",3,0,0,0,0,1,0,1,6.60394382460047,1
2017-03-11,"CANNABIS & GLASS","N/A",0,"Saturday",3,0,0,0,0,1,0,1,6.6052979209482,1
2017-03-12,"CANNABIS & GLASS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.60665018619822,1
2017-03-13,"CANNABIS & GLASS","N/A",0,"Monday",2,0,0,0,0,1,0,1,6.60800062529609,1
2017-03-14,"CANNABIS & GLASS","N/A",0,"Tuesday",2,0,0,0,0,1,0,1,6.60934924316738,1
2017-03-15,"CANNABIS & GLASS","N/A",0,"Wednesday",2,0,0,0,0,1,0,1,6.61069604471776,1
2017-03-16,"CANNABIS & GLASS","N/A",0,"Thursday",2,0,0,0,0,1,0,1,6.61204103483309,1
2017-03-17,"CANNABIS & GLASS","N/A",0,"Friday",3,0,0,0,0,1,0,1,6.61338421837956,1
2017-03-18,"CANNABIS & GLASS","N/A",0,"Saturday",3,0,0,0,0,1,0,1,6.61472560020376,1
2017-03-19,"CANNABIS & GLASS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.61606518513282,1
2017-03-20,"CANNABIS & GLASS","N/A",0,"Monday",2,0,0,0,0,1,0,1,6.61740297797448,1
2017-03-21,"CANNABIS & GLASS","N/A",0,"Tuesday",2,0,0,0,0,1,0,1,6.61873898351722,1
2017-03-22,"CANNABIS & GLASS","N/A",0,"Wednesday",2,0,0,0,0,1,0,1,6.62007320653036,1
2017-03-23,"CANNABIS & GLASS","N/A",0,"Thursday",2,0,0,0,0,1,0,1,6.62140565176413,1
2017-03-24,"CANNABIS & GLASS","N/A",0,"Friday",3,0,0,0,0,1,0,1,6.62273632394984,1
2017-03-25,"CANNABIS & GLASS","N/A",0,"Saturday",3,0,0,0,0,1,0,1,6.62406522779989,1
2017-03-26,"CANNABIS & GLASS","N/A",0,"Sunday",1,0,0,0,0,1,0,1,6.62539236800796,1
2017-03-27,"CANNABIS & GLASS","N/A",0,"Monday",2,0,0,0,0,1,0,1,6.62671774924902,1
2017-03-28,"CANNABIS & GLASS","N/A",0,"Tuesday",2,0,0,0,0,1,0,1,6.62804137617953,1
2017-03-29,"CANNABIS & GLASS","N/A",0,"Wednesday",2,0,0,0,0,1,0,1,6.62936325343745,1
2017-03-30,"CANNABIS & GLASS","N/A",0,"Thursday",2,0,0,0,0,1,0,1,6.63068338564237,1
2017-03-31,"CANNABIS & GLASS","N/A",0,"Friday",3,0,0,0,0,1,0,1,6.63200177739563,1
2017-03-05,"CANNABIS 21","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.41836493593621,1
2017-03-06,"CANNABIS 21","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.41999492814714,1
2017-03-07,"CANNABIS 21","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.42162226780652,1
2017-03-08,"CANNABIS 21","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.42324696353352,1
2017-03-09,"CANNABIS 21","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.42486902390539,1
2017-03-10,"CANNABIS 21","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.42648845745769,1
2017-03-11,"CANNABIS 21","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.4281052726846,1
2017-03-12,"CANNABIS 21","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.42971947803914,1
2017-03-13,"CANNABIS 21","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.43133108193348,1
2017-03-14,"CANNABIS 21","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.43294009273918,1
2017-03-15,"CANNABIS 21","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.43454651878745,1
2017-03-16,"CANNABIS 21","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.43615036836943,1
2017-03-17,"CANNABIS 21","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.4377516497364,1
2017-03-18,"CANNABIS 21","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.4393503711001,1
2017-03-19,"CANNABIS 21","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.44094654063292,1
2017-03-20,"CANNABIS 21","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.4425401664682,1
2017-03-21,"CANNABIS 21","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.44413125670044,1
2017-03-22,"CANNABIS 21","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.44571981938558,1
2017-03-23,"CANNABIS 21","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.44730586254121,1
2017-03-24,"CANNABIS 21","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.44888939414686,1
2017-03-25,"CANNABIS 21","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.45047042214418,1
2017-03-26,"CANNABIS 21","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.45204895443723,1
2017-03-27,"CANNABIS 21","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.45362499889269,1
2017-03-28,"CANNABIS 21","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.45519856334012,1
2017-03-29,"CANNABIS 21","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.45676965557216,1
2017-03-30,"CANNABIS 21","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.45833828334479,1
2017-03-31,"CANNABIS 21","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.45990445437753,1
2017-03-05,"CANNABIS CENTRAL","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-06,"CANNABIS CENTRAL","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.59850902861452,1
2017-03-07,"CANNABIS CENTRAL","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.59987049921284,1
2017-03-08,"CANNABIS CENTRAL","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.60123011872888,1
2017-03-09,"CANNABIS CENTRAL","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.60258789218934,1
2017-03-10,"CANNABIS CENTRAL","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.60394382460047,1
2017-03-11,"CANNABIS CENTRAL","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.6052979209482,1
2017-03-12,"CANNABIS CENTRAL","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.60665018619822,1
2017-03-13,"CANNABIS CENTRAL","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.60800062529609,1
2017-03-14,"CANNABIS CENTRAL","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.60934924316738,1
2017-03-15,"CANNABIS CENTRAL","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.61069604471776,1
2017-03-16,"CANNABIS CENTRAL","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.61204103483309,1
2017-03-17,"CANNABIS CENTRAL","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.61338421837956,1
2017-03-18,"CANNABIS CENTRAL","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.61472560020376,1
2017-03-19,"CANNABIS CENTRAL","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.61606518513282,1
2017-03-20,"CANNABIS CENTRAL","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.61740297797448,1
2017-03-21,"CANNABIS CENTRAL","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.61873898351722,1
2017-03-22,"CANNABIS CENTRAL","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.62007320653036,1
2017-03-23,"CANNABIS CENTRAL","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.62140565176413,1
2017-03-24,"CANNABIS CENTRAL","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.62273632394984,1
2017-03-25,"CANNABIS CENTRAL","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.62406522779989,1
2017-03-26,"CANNABIS CENTRAL","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.62539236800796,1
2017-03-27,"CANNABIS CENTRAL","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.62671774924902,1
2017-03-28,"CANNABIS CENTRAL","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.62804137617953,1
2017-03-29,"CANNABIS CENTRAL","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.62936325343745,1
2017-03-30,"CANNABIS CENTRAL","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.63068338564237,1
2017-03-31,"CANNABIS CENTRAL","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.63200177739563,1
2017-03-05,"CANNABIS CITY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.59714570188665,1
2017-03-06,"CANNABIS CITY","N/A",0,"Monday",2,1,0,0,0,0,0,1,6.59850902861452,1
2017-03-07,"CANNABIS CITY","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,6.59987049921284,1
2017-03-08,"CANNABIS CITY","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,6.60123011872888,1
2017-03-09,"CANNABIS CITY","N/A",0,"Thursday",2,1,0,0,0,0,0,1,6.60258789218934,1
2017-03-10,"CANNABIS CITY","N/A",0,"Friday",3,1,0,0,0,0,0,1,6.60394382460047,1
2017-03-11,"CANNABIS CITY","N/A",0,"Saturday",3,1,0,0,0,0,0,1,6.6052979209482,1
2017-03-12,"CANNABIS CITY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.60665018619822,1
2017-03-13,"CANNABIS CITY","N/A",0,"Monday",2,1,0,0,0,0,0,1,6.60800062529609,1
2017-03-14,"CANNABIS CITY","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,6.60934924316738,1
2017-03-15,"CANNABIS CITY","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,6.61069604471776,1
2017-03-16,"CANNABIS CITY","N/A",0,"Thursday",2,1,0,0,0,0,0,1,6.61204103483309,1
2017-03-17,"CANNABIS CITY","N/A",0,"Friday",3,1,0,0,0,0,0,1,6.61338421837956,1
2017-03-18,"CANNABIS CITY","N/A",0,"Saturday",3,1,0,0,0,0,0,1,6.61472560020376,1
2017-03-19,"CANNABIS CITY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.61606518513282,1
2017-03-20,"CANNABIS CITY","N/A",0,"Monday",2,1,0,0,0,0,0,1,6.61740297797448,1
2017-03-21,"CANNABIS CITY","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,6.61873898351722,1
2017-03-22,"CANNABIS CITY","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,6.62007320653036,1
2017-03-23,"CANNABIS CITY","N/A",0,"Thursday",2,1,0,0,0,0,0,1,6.62140565176413,1
2017-03-24,"CANNABIS CITY","N/A",0,"Friday",3,1,0,0,0,0,0,1,6.62273632394984,1
2017-03-25,"CANNABIS CITY","N/A",0,"Saturday",3,1,0,0,0,0,0,1,6.62406522779989,1
2017-03-26,"CANNABIS CITY","N/A",0,"Sunday",1,1,0,0,0,0,0,1,6.62539236800796,1
2017-03-27,"CANNABIS CITY","N/A",0,"Monday",2,1,0,0,0,0,0,1,6.62671774924902,1
2017-03-28,"CANNABIS CITY","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,6.62804137617953,1
2017-03-29,"CANNABIS CITY","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,6.62936325343745,1
2017-03-30,"CANNABIS CITY","N/A",0,"Thursday",2,1,0,0,0,0,0,1,6.63068338564237,1
2017-03-31,"CANNABIS CITY","N/A",0,"Friday",3,1,0,0,0,0,0,1,6.63200177739563,1
2017-03-05,"CANNABIS COAST","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.26909628370626,1
2017-03-06,"CANNABIS COAST","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.2709884318583,1
2017-03-07,"CANNABIS COAST","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.27287700654617,1
2017-03-08,"CANNABIS COAST","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.27476202124194,1
2017-03-09,"CANNABIS COAST","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.27664348934164,1
2017-03-10,"CANNABIS COAST","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.27852142416584,1
2017-03-11,"CANNABIS COAST","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.2803958389602,1
2017-03-12,"CANNABIS COAST","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.28226674689601,1
2017-03-13,"CANNABIS COAST","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.2841341610708,1
2017-03-14,"CANNABIS COAST","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.28599809450886,1
2017-03-15,"CANNABIS COAST","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.28785856016178,1
2017-03-16,"CANNABIS COAST","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.289715570909,1
2017-03-17,"CANNABIS COAST","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.29156913955832,1
2017-03-18,"CANNABIS COAST","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.29341927884648,1
2017-03-19,"CANNABIS COAST","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.29526600143965,1
2017-03-20,"CANNABIS COAST","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.29710931993394,1
2017-03-21,"CANNABIS COAST","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.29894924685594,1
2017-03-22,"CANNABIS COAST","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.30078579466324,1
2017-03-23,"CANNABIS COAST","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.30261897574491,1
2017-03-24,"CANNABIS COAST","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.30444880242198,1
2017-03-25,"CANNABIS COAST","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.30627528694802,1
2017-03-26,"CANNABIS COAST","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.30809844150953,1
2017-03-27,"CANNABIS COAST","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.30991827822652,1
2017-03-28,"CANNABIS COAST","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.31173480915291,1
2017-03-29,"CANNABIS COAST","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.31354804627709,1
2017-03-30,"CANNABIS COAST","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.31535800152233,1
2017-03-31,"CANNABIS COAST","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.31716468674728,1
2017-03-05,"CANNABIS COUNTRY STORE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.59714570188665,1
2017-03-06,"CANNABIS COUNTRY STORE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.59850902861452,1
2017-03-07,"CANNABIS COUNTRY STORE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.59987049921284,1
2017-03-08,"CANNABIS COUNTRY STORE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.60123011872888,1
2017-03-09,"CANNABIS COUNTRY STORE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.60258789218934,1
2017-03-10,"CANNABIS COUNTRY STORE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.60394382460047,1
2017-03-11,"CANNABIS COUNTRY STORE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.6052979209482,1
2017-03-12,"CANNABIS COUNTRY STORE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.60665018619822,1
2017-03-13,"CANNABIS COUNTRY STORE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.60800062529609,1
2017-03-14,"CANNABIS COUNTRY STORE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.60934924316738,1
2017-03-15,"CANNABIS COUNTRY STORE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.61069604471776,1
2017-03-16,"CANNABIS COUNTRY STORE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.61204103483309,1
2017-03-17,"CANNABIS COUNTRY STORE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.61338421837956,1
2017-03-18,"CANNABIS COUNTRY STORE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.61472560020376,1
2017-03-19,"CANNABIS COUNTRY STORE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.61606518513282,1
2017-03-20,"CANNABIS COUNTRY STORE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.61740297797448,1
2017-03-21,"CANNABIS COUNTRY STORE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.61873898351722,1
2017-03-22,"CANNABIS COUNTRY STORE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.62007320653036,1
2017-03-23,"CANNABIS COUNTRY STORE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.62140565176413,1
2017-03-24,"CANNABIS COUNTRY STORE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.62273632394984,1
2017-03-25,"CANNABIS COUNTRY STORE","N/A",0,"Saturday",3,0,0,0,0,0,0,1,6.62406522779989,1
2017-03-26,"CANNABIS COUNTRY STORE","N/A",0,"Sunday",1,0,0,0,0,0,0,1,6.62539236800796,1
2017-03-27,"CANNABIS COUNTRY STORE","N/A",0,"Monday",2,0,0,0,0,0,0,1,6.62671774924902,1
2017-03-28,"CANNABIS COUNTRY STORE","N/A",0,"Tuesday",2,0,0,0,0,0,0,1,6.62804137617953,1
2017-03-29,"CANNABIS COUNTRY STORE","N/A",0,"Wednesday",2,0,0,0,0,0,0,1,6.62936325343745,1
2017-03-30,"CANNABIS COUNTRY STORE","N/A",0,"Thursday",2,0,0,0,0,0,0,1,6.63068338564237,1
2017-03-31,"CANNABIS COUNTRY STORE","N/A",0,"Friday",3,0,0,0,0,0,0,1,6.63200177739563,1
2017-03-05,"CANNABIS PROVISIONS INC.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.65948221575962,1
2017-03-06,"CANNABIS PROVISIONS INC.","N/A",0,"Monday",2,1,0,0,0,0,0,1,5.66296048013595,1
2017-03-07,"CANNABIS PROVISIONS INC.","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,5.66642668811243,1
2017-03-08,"CANNABIS PROVISIONS INC.","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,5.66988092298052,1
2017-03-09,"CANNABIS PROVISIONS INC.","N/A",0,"Thursday",2,1,0,0,0,0,0,1,5.67332326717149,1
2017-03-10,"CANNABIS PROVISIONS INC.","N/A",0,"Friday",3,1,0,0,0,0,0,1,5.67675380226828,1
2017-03-11,"CANNABIS PROVISIONS INC.","N/A",0,"Saturday",3,1,0,0,0,0,0,1,5.68017260901707,1
2017-03-12,"CANNABIS PROVISIONS INC.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.68357976733868,1
2017-03-13,"CANNABIS PROVISIONS INC.","N/A",0,"Monday",2,1,0,0,0,0,0,1,5.68697535633982,1
2017-03-14,"CANNABIS PROVISIONS INC.","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,5.69035945432406,1
2017-03-15,"CANNABIS PROVISIONS INC.","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,5.6937321388027,1
2017-03-16,"CANNABIS PROVISIONS INC.","N/A",0,"Thursday",2,1,0,0,0,0,0,1,5.6970934865054,1
2017-03-17,"CANNABIS PROVISIONS INC.","N/A",0,"Friday",3,1,0,0,0,0,0,1,5.70044357339069,1
2017-03-18,"CANNABIS PROVISIONS INC.","N/A",0,"Saturday",3,1,0,0,0,0,0,1,5.7037824746562,1
2017-03-19,"CANNABIS PROVISIONS INC.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.70711026474888,1
2017-03-20,"CANNABIS PROVISIONS INC.","N/A",0,"Monday",2,1,0,0,0,0,0,1,5.71042701737487,1
2017-03-21,"CANNABIS PROVISIONS INC.","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,5.71373280550937,1
2017-03-22,"CANNABIS PROVISIONS INC.","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,5.71702770140622,1
2017-03-23,"CANNABIS PROVISIONS INC.","N/A",0,"Thursday",2,1,0,0,0,0,0,1,5.72031177660741,1
2017-03-24,"CANNABIS PROVISIONS INC.","N/A",0,"Friday",3,1,0,0,0,0,0,1,5.72358510195238,1
2017-03-25,"CANNABIS PROVISIONS INC.","N/A",0,"Saturday",3,1,0,0,0,0,0,1,5.7268477475872,1
2017-03-26,"CANNABIS PROVISIONS INC.","N/A",0,"Sunday",1,1,0,0,0,0,0,1,5.73009978297357,1
2017-03-27,"CANNABIS PROVISIONS INC.","N/A",0,"Monday",2,1,0,0,0,0,0,1,5.73334127689775,1
2017-03-28,"CANNABIS PROVISIONS INC.","N/A",0,"Tuesday",2,1,0,0,0,0,0,1,5.73657229747919,1
2017-03-29,"CANNABIS PROVISIONS INC.","N/A",0,"Wednesday",2,1,0,0,0,0,0,1,5.73979291217923,1
2017-03-30,"CANNABIS PROVISIONS INC.","N/A",0,"Thursday",2,1,0,0,0,0,0,1,5.74300318780948,1
2017-03-31,"CANNABIS PROVISIONS INC.","N/A",0,"Friday",3,1,0,0,0,0,0,1,5.74620319054015,1
2017-03-05,"CANNABIS PROVISIONS INC. MUKILTEO","N/A",0,"Sunday",1,0,0,0,1,0,0,1,5.42934562895444,1
2017-03-06,"CANNABIS PROVISIONS INC. MUKILTEO","N/A",0,"Monday",2,0,0,0,1,0,0,1,5.43372200355424,1
2017-03-07,"CANNABIS PROVISIONS INC. MUKILTEO","N/A",0,"Tuesday",2,0,0,0,1,0,0,1,5.4380793089232,1
2017-03-08,"CANNABIS PROVISIONS INC. MUKILTEO","N/A",0,"Wednesday",2,0,0,0,1,0,0,1,5.44241771052179,1
2017-03-09,"CANNABIS PROVISIONS INC. MUKILTEO","N/A",0,"Thursday",2,0,0,0,1,0,0,1,5.44673737166631,1
